Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
3156,Vernon St. Backstop,WC,,,Right,C
3159,Lamar Scrotum,TT,BS,H,Right,P
3164,Desiree Path,,BS,B,Left,P
3167,Kordz Sonata,BC,FP,B,Left,P
3168,Ethan Stooks,SM,BF,H,Right,P
3182,Glep Glop Griestalhauser,1B,BS,B,Right,C
3202,Alex Blockman,TT,,,Right,3B
3216,Pike Trout,SF,,,Right,2B
3218,Harry Johnson,BC,,,Left,SS
3223,Gal Soso,BC,BF,H,Right,2B
3227,Camden Yardsy,WC,WC,S,Left,CF
3234,Joan Andreu Rosà,S,WC,H,Right,SS
3242,Dusk Jackson,S,WC,B,Right,CF
3247,Jodie Baller,SM,,,Right,LF
3249,Jiggs Kingman,1B,FP,S,Right,1B
3254,Weehaddababy Itzaboi,BC,TD,S,Left,2B
3258,Soy Okey,WC,TD,H,Right,C
3261,Chilidog Clayton,XB,BB,H,Right,3B
3265,Robert Sitkowski,XB,EG,S,Right,SS
3269,Buck Futter,P,WC,H,Right,P
3270,OilCanFloydTheBarber,1B,,,Right,SS
3301,London Bridges,XB,,,Right,LF
3304,Mikey Thomas,MH,NT,H,Left,SS
3311,Ding L. Barry,XB,WC,S,Right,CF
