ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,LO,SF,SH,GO,GIDP,GITP,SB,CS,1RHR,2RHR,3RHR,4RHR,H,PA,AB,TB,G_list,G,R,RBI,Total Diff,Total Plays,RE24,WPA,WAR,0 Diffs,500 Diffs,Last Team,Last Session,nH,nTB,nBB,nFO,nSH,nPA,nAB,SF value,nSF,lgnH,lgnBB,lgnPA,lgnAB,lgnTB,lgnOBP,lgnSLG,BA,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,nOBP,nSLG,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,OPS+
16,3.0,S3,LAN,LAN,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,{3003},1,1,0,802.0,3,0.04814814814814772,0.0,0.011366538952745822,0,0,LAN,2,0,0,0,1,0,3,2.9080459770114944,0.09195402298850575,0.09195402298850575,42,9,174,161.32183908045977,100,0.29310344827586204,0.6198788742429641,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,267.3333333333333,Thomas Chiggins,BP,BS-B,Right,CF,-100.0
16,4.0,S4,CCS,CCS,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,{4004},1,0,0,667.0,2,-0.16,-0.0202,-0.009928310579246029,0,0,CCS,1,0,0,0,1,0,2,1.9369627507163323,0.06303724928366762,0.06303724928366762,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,0.0,0.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.5,1.0,0.0,inf,0.0,0.0,333.5,Thomas Chiggins,BP,BS-B,Right,CF,-100.0
16,5.0,S5,KRB,KRB,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,{5006},1,0,0,467.0,3,0.9757575757575758,0.0058999999999999955,0.1096978065252919,0,0,KRB,2,1,1,1,0,0,3,2.0,0.07309941520467836,0.0,78,26,331,300.8333333333333,151,0.31419939577039274,0.5019390581717452,0.5,0.6666666666666666,0.5,1.1666666666666665,0.0,1.0,,0.0,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.5,155.66666666666666,Thomas Chiggins,BP,BS-B,Right,CF,211.7931737137035
16,6.0,S6,FRG,FRG,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,{6008},1,0,0,715.0,3,0.5375000000000001,-0.18259999999999998,0.062491416401068964,0,0,FRG,2,0,0,0,2,0,3,2.901996370235935,0.04900181488203267,0.09800362976406533,133,39,536,490.65880217785843,260,0.3208955223880597,0.5298997976719326,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,238.33333333333334,Thomas Chiggins,BP,BS-B,Right,CF,-100.0
17,7.0,S7,SCG,SCG,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,{7005},1,1,0,341.0,2,3.1488910348758057,0.06390000000000001,0.32216774892542993,0,0,SCG,2,1,1,0,1,0,2,1.9562937062937062,0.043706293706293704,0.043706293706293704,124,53,554,496.8479020979021,258,0.3194945848375451,0.5192736024658952,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5111706881143878,170.5,Haywood Jablome,BC,,Right,RF,154.93674258448894
20,3.0,S3,BER,BER,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,{3001},1,0,0,625.0,2,-0.65,0.0,-0.06063218390804598,0,0,BER,1,0,0,0,1,0,2,1.9080459770114944,0.09195402298850575,0.09195402298850575,42,9,174,161.32183908045977,100,0.29310344827586204,0.6198788742429641,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,312.5,Quint Kimbrel,BN,NH-S,Right,P,-100.0
20,4.0,S4,PGA,PGA,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,6,0,"{4001, 4005}",2,0,0,2198.0,6,-1.6959803921568626,-0.1286,-0.15138297095342435,0,0,PGA,2,0,0,0,1,0,6,5.936962750716332,0.06303724928366762,0.06303724928366762,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.5,0.25,2.0,0.0,0.0,366.3333333333333,Q Kimbrel,BN,NH-S,Right,P,-100.0
27,3.0,S3,BER,BER,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,{3001},1,0,0,1208.0,3,-1.4814814814814814,0.0,-0.1415964240102171,0,0,BER,1,0,0,0,0,0,3,3.0,0.09195402298850575,0.0,42,9,174,161.32183908045977,100,0.29310344827586204,0.6198788742429641,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.5,0.0,inf,0.0,0.0,402.6666666666667,JT GarciaParr,XB,,Right,2B,-100.0
28,3.0,S3,BER,BER,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,{3001},1,0,0,601.0,2,-0.8935185185185187,0.0,-0.08498403575989784,0,0,BER,1,0,0,0,0,0,2,2.0,0.09195402298850575,0.0,42,9,174,161.32183908045977,100,0.29310344827586204,0.6198788742429641,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,300.5,Barney Turbo,S,,Right,SS,-100.0
32,4.0,S4,EEE,EEE,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,2,{4003},1,2,1,761.0,3,0.9063725490196077,-0.1109,0.10278063374346874,0,0,LMN,1,1,1,1,1,0,4,2.9369627507163325,0.06303724928366762,0.06303724928366762,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666665,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.25,0.5,0.5,1.0,0.5,0.34048780487804875,253.66666666666666,Larry Longshot,BP,FP-S,Right,PH,167.6252846908775
32,4.0,S4,LMN,LMN,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,2,2,0,0,0,0,0,1,0,1,5,4,4,"{4006, 4007}",2,1,4,1470.0,5,-0.985454076367389,-0.040199999999999986,-0.08336618408485395,0,0,LMN,3,1,4,0,1,0,5,4.936962750716332,0.06303724928366762,0.06303724928366762,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,0.25,0.2,1.0,1.2,0.75,0.0,,0.2,0.2,0.0,0.6666666666666666,0.3333333333333333,2.0,0.2,0.8102147417295416,294.0,Larry Longshot,BP,FP-S,Right,PH,175.30114785775592
32,5.0,S5,LMN,LMN,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0,"{5005, 5007}",2,1,0,1455.0,6,0.23584736251402916,-0.060100000000000015,0.04782883415047156,0,0,LMN,3,0,0,2,2,0,6,3.853801169590643,0.07309941520467836,0.14619883040935672,78,26,331,300.8333333333333,151,0.31419939577039274,0.5019390581717452,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.3333333333333333,0.25,0.5,0.5,0.33333333333333337,0.0,242.5,Larry Longshot,TT,FP-H,Right,PH,6.0897435897436125
32,6.0,S6,TTT,TTT,2,0,0,0,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,11,10,8,"{6008, 6010, 6003, 6011}",4,2,5,2939.0,12,2.518727789623312,0.1109,0.286838444566607,0,0,TTT,4,2,8,1,2,0,11,9.901996370235935,0.04900181488203267,0.09800362976406533,133,39,536,490.65880217785843,260,0.3208955223880597,0.5298997976719326,0.2,0.2727272727272727,0.8,1.0727272727272728,0.6000000000000001,0.0,0.0,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.0,0.5,0.0,0.2727272727272727,0.8079178885630498,244.91666666666666,Larry Longshot,TT,FP-H,Right,PH,137.45559204486435
32,7.0,S7,BBB,BBB,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,2,{7003},1,0,1,764.0,3,0.8544502519010512,0.0,0.09636299334687924,0,0,BBB,1,1,2,0,1,0,3,2.9562937062937062,0.043706293706293704,0.043706293706293704,124,53,554,496.8479020979021,258,0.3194945848375451,0.5192736024658952,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.5,0.5,1.0,0.3333333333333333,0.6765227675931401,254.66666666666666,Larold,TT,FP-H,Right,C,134.61397637327758
32,12.0,S12,SCR,SCR,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,{12001},1,0,0,560.0,2,-0.1935483870967742,0.001400000000000002,-0.013545925400764108,0,0,SCR,1,1,1,0,0,0,2,2.0,0.01282051282051282,0.0,32,10,151,140.62820512820514,81,0.2781456953642384,0.5759868720940833,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,inf,0.5,0.5,280.0,Larry Longshot,EN,EN-B,Right,CF,166.569438791661
33,5.0,S5,KRB,KRB,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,2,6,6,3,"{5002, 5006}",2,0,1,1685.0,6,-0.7863748597081931,-0.01829999999999999,-0.05439338807175065,0,0,KRB,2,2,3,0,1,0,6,5.926900584795321,0.07309941520467836,0.07309941520467836,78,26,331,300.8333333333333,151,0.31419939577039274,0.5019390581717452,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333333,0.16666666666666669,0.3333333333333333,,0.0,0.0,0.0,0.5,0.25,2.0,0.3333333333333333,0.5061667488899853,280.8333333333333,Brian Zucchini,BC,,Left,CF,106.93201530568435
34,10.0,S10,KIR,KIR,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,{10001},1,0,0,824.0,2,-0.3993939393939394,-0.047799999999999995,-0.032910946196660476,0,0,KIR,1,0,0,0,0,0,2,2.0,0.01948051948051948,0.0,32,13,148,134.5909090909091,73,0.30405405405405406,0.5423843296183721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,inf,0.0,0.0,412.0,Dixon Uraz,WC,EG-H,Left,RF,-100.0
34,12.0,S12,SCR,SCR,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,3,4,{12001},1,1,1,763.0,3,0.5226800397578386,0.0174,0.06098137393915384,0,0,SCR,1,1,4,0,0,0,3,3.0,0.01282051282051282,0.0,32,10,151,140.62820512820514,81,0.2781456953642384,0.5759868720940833,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666665,1.0,0.0,,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,inf,0.3333333333333333,1.3333333333333333,254.33333333333334,Dixon Uraz,WC,EG-H,Left,RF,251.32802725395322
36,4.0,S4,LMN,LMN,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,2,{4003},1,1,0,592.0,3,-1.1583333333333332,0.022400000000000003,-0.10672579920220235,0,0,LMN,1,1,1,0,0,1,3,2.0,0.06303724928366762,0.0,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,0.5,0.5,1.0,1.5,0.5,1.0,,0.0,0.3333333333333333,0.0,,,,0.5,0.5,197.33333333333334,Jericho Caulfield,WC,FP-H,Right,PH,207.44325285438387
36,5.0,S5,LMN,LMN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,{5004},1,0,0,1051.0,3,-0.8708641975308644,-0.1897,-0.0749643708035521,0,0,LMN,1,0,0,0,1,0,3,2.926900584795322,0.07309941520467836,0.07309941520467836,78,26,331,300.8333333333333,151,0.31419939577039274,0.5019390581717452,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,350.3333333333333,Jose Canyousico,WC,FP-H,Right,2B,-100.0
39,6.0,S6,CBC,CBC,1,0,0,2,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,7,7,6,"{6009, 6011, 6005}",3,2,1,1487.0,7,0.8790674499629718,0.11429999999999998,0.10830338326545808,0,0,CBC,4,3,6,0,1,0,7,6.950998185117967,0.04900181488203267,0.04900181488203267,133,39,536,490.65880217785843,260,0.3208955223880597,0.5298997976719326,0.42857142857142855,0.42857142857142855,0.8571428571428571,1.2857142857142856,0.42857142857142855,0.5,,0.14285714285714285,0.2857142857142857,0.0,0.5,0.5,1.0,0.42857142857142855,0.8631853785900783,212.42857142857142,Whitt Bass,BP,NT-H,Right,2B,196.4507803205356
40,3.0,S3,CIN,CIN,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,6,6,"{3001, 3003}",2,3,2,1530.0,7,-1.2185185185185188,0.0,-0.10656449553001276,0,0,CIN,2,2,5,0,1,0,7,6.908045977011494,0.09195402298850575,0.09195402298850575,42,9,174,161.32183908045977,100,0.29310344827586204,0.6198788742429641,0.3333333333333333,0.42857142857142855,1.0,1.4285714285714286,0.6666666666666667,0.5,,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,1.0,0.0,0.2857142857142857,0.7237936772046589,218.57142857142858,Heavy Raine,BP,,Left,C,114.24271871810285
41,3.0,S3,CIN,CIN,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,3,8,{3001},1,2,3,391.0,3,2.3314814814814815,0.0,0.2396998722860792,0,0,CIN,1,2,8,0,0,0,3,3.0,0.09195402298850575,0.0,42,9,174,161.32183908045977,100,0.29310344827586204,0.6198788742429641,0.6666666666666666,0.6666666666666666,2.6666666666666665,3.333333333333333,2.0,,,0.6666666666666666,0.3333333333333333,0.0,,,,0.6666666666666666,2.6666666666666665,130.33333333333334,Thaddeus Gomorrah,BC,,Right,C,557.6425512733829
42,4.0,S4,PDB,PDB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,{4002},1,0,1,207.0,1,1.0,0.1045,0.103035844710377,0,0,PDB,1,0,0,0,1,0,1,0.9369627507163324,0.06303724928366762,0.06303724928366762,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,,1.0,,,,,,0.0,0.0,1.0,,,,0.0,0.0,207.0,Viking Fishbird,1B,NH-S,Right,P,-100.0
46,3.0,S3,CIN,CIN,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,{3003},1,1,0,645.0,3,-1.5601851851851851,0.0,-0.1494667943805875,0,0,CIN,2,1,1,0,0,0,3,3.0,0.09195402298850575,0.0,42,9,174,161.32183908045977,100,0.29310344827586204,0.6198788742429641,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,,0.0,0.6666666666666666,0.0,,,,0.3333333333333333,0.3333333333333333,215.0,Jackson Sanchez,XB,NT-H,Right,SS,67.49943655623167
46,4.0,S4,DDD,DDD,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,{4002},1,1,0,800.0,3,0.8913725490196076,0.12150000000000001,0.09824478903309172,0,0,DDD,1,1,2,0,0,0,3,3.0,0.06303724928366762,0.0,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,,0.0,0.3333333333333333,0.0,0.0,0.0,,0.3333333333333333,0.6666666666666666,266.6666666666667,Jackson Sanchez,XB,,Right,SS,188.16995117426617
48,4.0,S4,DDD,DDD,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,"{4002, 4007}",2,0,1,943.0,4,0.6556862745098038,0.11720000000000001,0.08074785100286533,0,0,DDD,3,0,0,1,2,0,5,3.8739255014326646,0.06303724928366762,0.12607449856733524,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,0.0,0.6,0.0,0.6,0.0,,,0.0,0.4,0.6,,,,0.20000000000000004,0.0,235.75,Willow Briansdottir,WC,,Right,2B,-26.94736842105261
49,4.0,S4,PGS,PGS,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,3,1,{4001},1,0,0,851.0,3,-0.8076470588235294,0.048499999999999995,-0.07165717175122198,0,0,PGS,1,1,1,0,0,0,3,3.0,0.06303724928366762,0.0,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,1.0,0.0,inf,0.3333333333333333,0.3333333333333333,283.6666666666667,Austin Schwartz,1B,,Left,LF,104.96216856958922
54,3.0,S3,CIN,CIN,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,6,5,7,"{3001, 3003}",2,1,2,1371.0,6,1.4731481481481477,0.0,0.16041826309067686,0,0,CIN,2,2,7,0,1,0,6,5.908045977011494,0.09195402298850575,0.09195402298850575,42,9,174,161.32183908045977,100,0.29310344827586204,0.6198788742429641,0.4,0.5,1.4,1.9,0.9999999999999999,0.3333333333333333,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,inf,0.3333333333333333,1.1848249027237354,228.5,Markus Wölfe,EN,EN-B,Left,RF,204.86362249179825
54,4.0,S4,DDD,DDD,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,{4005},1,2,2,353.0,3,2.5323529411764705,0.0861,0.26234282824877797,0,0,DDD,2,2,2,1,0,0,3,2.0,0.06303724928366762,0.0,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,1.0,1.0,1.6666666666666667,2.666666666666667,0.6666666666666667,1.0,,0.0,0.0,0.0,,,,1.0,1.0,117.66666666666667,Katia Wölfe,EN,EN-B,Left,RF,514.8865057087678
59,6.0,S6,WWC,WWC,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,3,6,6,3,"{6001, 6005}",2,1,2,1490.0,6,1.3716099951370966,0.1595,0.15464383231584758,0,0,WWC,2,3,3,0,0,0,6,6.0,0.04900181488203267,0.0,133,39,536,490.65880217785843,260,0.3208955223880597,0.5298997976719326,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,inf,0.5,0.5,248.33333333333334,Velvet Scarlatina,1B,NT-H,Right,DH,150.17141544565254
59,7.0,S7,SSJ,SSJ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,{7011},1,0,0,572.0,2,-0.35281836683359624,0.0,-0.02800319124551021,0,0,SSJ,4,0,0,0,0,0,2,2.0,0.043706293706293704,0.0,124,53,554,496.8479020979021,258,0.3194945848375451,0.5192736024658952,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,0.0,0.0,286.0,Raven Branwen,TT,,Right,1B,-100.0
63,4.0,S4,LMN,LMN,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,2,4,4,4,"{4003, 4007}",2,0,3,1061.0,4,0.005833333333333357,0.4998,0.012726712174841281,0,0,LMN,3,2,3,0,0,0,4,4.0,0.06303724928366762,0.0,62,33,347,309.5329512893983,124,0.2737752161383285,0.4006035528154998,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,1.0,0.0,inf,0.5,0.75,265.25,Michael Ikenberry,SM,BB-B,Left,PH,269.8490898078916
63,5.0,S5,LMN,LMN,1,0,0,0,0,0,1,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,7,7,4,"{5005, 5007}",2,1,3,2220.0,7,0.6658922558922558,-0.0667,0.09487400647147234,0,0,LMN,3,1,4,0,1,0,7,6.926900584795321,0.07309941520467836,0.07309941520467836,78,26,331,300.8333333333333,151,0.31419939577039274,0.5019390581717452,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.7142857142857142,0.42857142857142855,0.0,,0.14285714285714285,0.42857142857142855,0.0,0.6666666666666666,0.3333333333333333,2.0,0.14285714285714285,0.5774588433938371,317.14285714285717,Michael Ikenberry,SM,BB-B,Left,PH,60.51264139152257
